date,title,content
2021.12.14. 오전 8:56,동맹 잡기 나선 美…EU 이어 日에도 철강 관세 폐지 제안 : 네이버 뉴스,"




2018년 철강 25%, 알루미늄 10% 고강도 관세 매겨일정량 무관세로 수입하고 초과량에만 관세 부과中·러시아 갈등 심화에 동맹국과의 관계 재고 나선 듯[이데일리 김무연 기자] 미국이 일본산 철강 관련 제품에 부과했던 관세를 철폐하는 방안을 검토 중이다. 중국과 러시아와 대립각을 세우는 미국이 동맹과의 관계 개선을 목적으로 관세 철폐 방안을 꺼내 들었다는 분석이 나온다.제철소 전경(사진=AFP)13일(현지시간) 블룸버그통신은 미 상무부와 무역대표부(USTR)가 철강 관세를 철회하는 방안을 담은 제안서를 지난 10일 일본 정부에 전달했다고 보도했다. 미국이 일본에 제시한 방안은 유럽연합(EU)과 비슷한 수준이라고 블룸버그는 설명했다. 앞서 미국은 EU에 부과했던 고율의 철강 관세를 없애고 연간 수입량 평균치에 해당하는 물량은 무관세를 적용하기로 합의했다.미국은 트럼프 행정부 시절인 지난 2018년 3월 자국의 철강과 알루미늄 산업을 보호해야 한다는 이유로 무역확장법 232조를 적용해 미국이 수입하는 철강과 알루미늄에 각각 25%, 10%의 관세를 부과했다. 무역확장법 232조는 외국산 수입 제품이 국가안보를 위협한다고 판단하면 긴급하게 수입을 제한하거나 고율 관세를 매길 수 있도록 허용하고 있다.이에 반발한 EU는 같은 해 6월 버번 위스키, 리바이스 청바지, 할리 데이비드슨 오토바이 등 미국의 대표적인 제품에 25%의 보복관세를 부과하며 맞대응했다. 중국 또한 미국산 농산물에 고율 관세를 적용하면서 반발했다. 반면, 일본은 생산한 철강 제품 가운데 대미 수출량이 차지하는 비중은 5%에 그쳐 별도로 대응하진 않았다. 다만, 일본 또한 대미 철강 수출량이 2017년 170만t(톤)에서 지난해 73만t으로 급격히 줄었다.미국의 조치는 중국 및 러시아와 대결 구도를 본격화한 상황에서 동맹국과의 우호 관계를 강화하려는 목적으로 풀이된다. 앞서 지난 10월 미국은 EU와 철강 관셰 폐지를 합의하면서 “중국은 오랜 기간 유럽과 다른 시장을 통해 미국에 값싼 철강을 들여보냈다”라며 중국 견제 의도를 노골적으로 나타냈다.미국은 지난 6일 2022 베이징 동계올림픽에 외교 사절단을 파견하지 않는 ‘외교적 보이콧’을 공식화하며 중국을 압박하고 있다. 러시아와는 우크라이나를 두고 날선 대립을 이어가고 있다. 9~10일엔 중국, 러시아를 제외한 ‘민주주의 정상회담’을 열며 본격적인 편 가르기에 나선 상황이다.

"
2021.12.14. 오전 8:54,"밈주식 15% 폭락, 미국 개미들 위험자산 털어내기 시작했다 : 네이버 뉴스","




미국 뉴욕 맨해튼에 있는 게임스탑 매장 앞으로 사람들이 지나가고 있다. ⓒ AFP=뉴스1 ⓒ News1 박형기 기자(서울=뉴스1) 박형기 기자 = 게임스톱과 AMC 등 대표적인 밈주식(유행성 주식)이 폭락, 미국 투자자들이 위험자산을 털어내기 시작한 것으로 보인다고 경제전문매체 CNBC가 13일(현지시간) 보도했다.이날 미국 증시에서 게임스톱의 주가는 전거래일보다 14% 폭락했다. AMC도 15% 폭락했다. 이로써 게임스톱은 최근 한 달간 30%, AMC는 31% 각각 폭락했다.이들 주식은 연초보다는 여전히 폭등한 상태다.그러나 12월 들어 급락하고 있다. 이는 투자자들이 연준이 금리인상 모드에 접어듦에 따라 위험자산을 처분하기 시작했기 때문이라고 CNBC는 분석했다.밈 주식은 연초 미국 개미들이 미국에서 가장 인기 있는 증권방인 레딧의 월스트리트벳에 모여 게임스톱, AMC 등 주식 매수 운동을 벌이자 월가의 새로운 테마주로 급부상했었다. 그러나 지난 11월 미국의 소비자물가지수가 40년래 최고로 치솟으며 연준이 금리인상 모드로 전환하고, 이르면 내년 3월 금리를 인상할 것이란 전망이 나오고 있다.이에 따라 미국 개미들이 위험자산인 밈주식을 우선 처분하기 시작한 것으로 보인다고 CNBC는 전했다.
	
"
2021.12.14. 오전 8:31,재택근무 끝내라던 모건스탠리 CEO “내가 틀렸다” : 네이버 뉴스,"




지난 6월 직원들에게 사무실 복귀 촉구오미크론 변이 발생하자 재택근무 연장[이데일리 피용익 기자] 제임스 고먼 모건스탠리 최고경영자(CEO)가 직원들의 사무실 복귀를 강하게 촉구했던 자신의 발언에 대해 “내가 틀렸다”며 한 발 물러섰다.고먼은 13일(현지시간) CNBC 방송 프로그램 ‘클로징 벨’에 출연한 자리에서 “노동절(9월 6일)이 지나면 (코로나19에서) 벗어나 있을 줄 알았는데, 그렇지 않았다”며 이같이 말했다.앞서 고먼은 지난 6월 “직원들이 노동절까지 모건스탠리 빌딩으로 돌아오지 않는다면 매우 실망스러울 것”이라며 코로나19로 인해 시행되고 있던 재택근무를 끝낼 것을 지시한 바 있다.그러나 고먼은 이날 방송에서 “우리는 내년 대부분도 (코로나19에서) 벗어나지 못할 것으로 생각한다”며 “오미크론에 이어 파이, 세타, 엡실론 등이 나오고 결국 알파벳이 모자랄지 누가 알겠느냐”고 말했다. 사실상 사무실 복귀 명령을 철회한 것으로 해석된다.다만 고먼은 “직원의 95%가 백신을 맞았고, 그 중 65%가 뉴욕 본사 사무실로 복귀했다”고 전했다.제임스 고먼 모건스탠리 CEO (사진=AFP)

"
2021.12.14. 오전 8:27,"블룸버그 ""이번주 FOMC 점도표 역사상 가장 매파적일 것"" : 네이버 뉴스","




이코노미스트 49명 대상 이달 3~8일 설문제롬 파월 연방준비제도(Fed) 의장ⓒ AFP=뉴스1(서울=뉴스1) 신기림 기자 = 이번주 미국 중앙은행 연방준비제도(연준)가 수년 만에 가장 매파적(통화긴축)기조로 전환될 것이라고 월가 이코노미스트들이 전망했다. 13일(현지시간) 블룸버그가 이코노미스트 대상으로 실시한 설문 결과 연준 통화정책결정기구 연방공개시장위원회(FOMC)는 채권매입을 축소하는 테이퍼링 일정을 앞당기는 결정을 내릴 것으로 예상됐다. 14~15일 FOMC 회의 종료 이후 공개될 새로 업데이트되는 점도표(금리인상 전망표)는 내년 금리 인상의 신호도 보낼 것으로 점쳐졌다. 이번 설문에서 이코노미스트들은 이번 FOMC에 대해 1980년대 이후 가장 가파르게 오른 인플레이션에 대응하는 역사적 정책 전환의 전조가 될 것이라고 전망했다. 점도표 역사상 가장 매파적 전환이 있을 것이라고 매크로폴리시 퍼스펙티브스의 로라 로스너 워톤 시니어 이코노미스트는 말했다. 18명의 FOMC 위원들이 내년 예상하는 금리 중간값은 2차례 인상이 될 것이라는 전망이 응답자의 과반을 차지했다. 지난 9월 점도표에서 예상된 첫 금리인상 시점은 내년과 내후년으로 양분됐었다. 이번 설문은 이달 3~8일 이코노미스트 49명을 대상으로 실시됐다. 테이퍼링 규모는 내년 1월부터 300억달러로 기존보다 2배로 늘려 완료예상시점은 원래 내년 6월에서 3월로 앞당겨질 것으로 전망한 이코노미스트들은 절반이 넘었다. 라보방크의 필립 마레이 시니어 미국 전략가는 ""연준이 지속적으로 오르는 인플레이션을 막기 위해 대응하려면 테이퍼링 가속화가 적절하다""고 말했다.테이퍼링을 공식화한 지난달 2~3일 FOMC 이후 나온 10월과 11월 소비자물가상승률은 6.2%, 6.8%를 기록했다. 특히 11월 수치는 1982년 이후 거의 40년 만에 가장 높았다. 인플레이션 급등과 이에 대한 백악관의 우려, 제롬 파월 연준 의장의 재임 등이 모두 합쳐져 연준의 기조에 변화가 생겼다는 이코노미스트들은 거의 절반에 달했다. 또, 거의 대부분 이코노미스트들은 이번 FOMC 성명에서 인플레이션이 ""일시적일 것으로 예상되는"" 변수로 올랐다는 표현이 삭제되거나 최소한 수정될 것이라고 답했다. 오미크론 변이를 둘러싼 불확실성에 대한 언급도 있을 것이라고 이코노미스트들은 예상했다. FOMC 위원들은 오미크론 변이가 미국의 성장을 완만하게 낮추지만 가격을 끌어올릴 위험이 있다고 평가할 것이라는 이코노미스트들은 거의 2/3에 달했다.
	
"
2021.12.14. 오전 8:14,"모간스탠리 CEO ""연준 하루빨리 금리인상 해야"" : 네이버 뉴스","




제임스 고먼 모건스탠리 CEO가 하원 금융위에서 증언하고 있다. ⓒ 로이터=뉴스1 ⓒ News1 박형기 기자(서울=뉴스1) 박형기 기자 = 월가의 주요 투자은행인 모건스탠리의 제임스 고먼 최고경영자(CEO)가 “연준이 빨리 금리인상을 해야 한다”고 주장했다고 CNBC가 13일(현지시간) 보도했다. 그는 오는 14일~15일 열리는 연준의 공개시장위원회(FOMC)를 앞두고 신속한 금리인상을 주문했다. 그는 “소비자물가지수가 40년래 최고”라며 “금리 인상이 단기간 금융 시장을 혼란에 빠뜨릴 수 있지만 장기적으로는 경제를 안정시킬 것”이라며 이같이 요구했다. 그는 “내가 연준 의장이라면 좀 더 빨리 움직일 것”이라고 덧붙였다. 최근 연준도 금리인상 모드로 전환하고 있다. 당초 연준은 고용이 완전히 회복될 때까지 인플레이션이 올라가는 것을 어느 정도 용인할 계획이었다. 그러나 지난 11월 소비자물가지수가 거의 40년 만에 최고 수준으로 치솟자 금리인상 모드로 급격히 전환하고 있다. 연준은 이번 FOMC에서 테이퍼링(채권매입축소)을 공식화할 전망이다. 그렇게 하면 2022년 3월부터 금리 인상을 시작할 수 있게 된다. 이에 따라 시장은 이르면 내년 3월에 연준이 첫 금리인상을 할 수 있을 것이라고 예상하고 있다. 고먼 CEO의 발언은 이보다 더 빨리 금리인상을 해야 한다는 뉘앙스로 해석된다고 CNBC는 전했다.
	
"
2021.12.14. 오전 8:01,"""일단 위험 피하자""신중해진 美증시...백신주↑[뉴욕마감](종합) : 네이버 뉴스","




The Fearless Girl statue is seen outside the New York Stock Exchange (NYSE) in Election Day in Manhattan, New York City, New York, U.S., November 3, 2020. REUTERS/Andrew Kelly투자자들이 오미크론 변이 여파와 연방준비제도(연준, Fed)의 정책변화 등에 대해 신중한 모습을 보이면서 뉴욕증시가 하락 마감했다. 변동성이 높은 '밈'(meme) 종목들도 큰 폭으로 하락했다. 13일(현지시간) 뉴욕증시에서 블루칩(우량주) 클럽인 다우존스산업평균지수는 전 거래일보다 320/04포인트(0.89%) 내린 3만5650.95로 마감했다. 대형주 중심의 S&P500지수는 전날보다 43.05포인트(0.91%) 내린 4668.97로 장을 마쳤다. 기술주 중심의 나스닥 종합지수는 217.32포인트(1.39%) 내린 1만5413.28로 거래를 마쳤다. 장기 국채금리는 하락했다. 이날 1.486%로 출발한 미국 10년만기 국채 수익률은 1.417%로 하락했다.━여행주 일제하락, 백신주 '고공행진'━이날 뉴욕증시에서 경제 재개 수혜주들은 일제히 약세를 보였다. 델타항공과 아메리칸항공이 각각 3.44%, 4.95% 하락하는 등 항공주가 일제히 약세를 보였고, 카니발과 노르웨이 크루주가 각각 4.88%, 4.42% 하락하며 크루즈주도 동반 약세를 기록했다. 보잉은 3.74% 하락했다. 모더나반면 백신주 주가는 상승했다. 모더나는 이날 5.80% 올랐고, 화이자와 바이오앤텍 주가는 각각 4.58%, 7.97% 올랐다. 앤서니 파우치 백악관 최고 보건자문관은 ""코로나 부스터샷이 최적의 방법""이라며 ""백신 접종을 완전히 마치는 것에 대한 정의는 변하지 않을 것""이라고 밝혔다. 대형 기술주들은 대부분 약세를 기록했다. 애플이 2.07% 하락한 가운데, 테슬라와 엔비디아는 각각 4.98%, 6.75% 하락했다. 넷플릭스와 알파벳은 각각 1.17%, 1.47% 하락했다. 자동차주도 하락세를 보였다. 제너럴모터스는 6.46% 하락했고, 포드도 4.30% 주가가 내렸다. 에너지주도 동반 약세를 기록했다. 다이아몬드백 에너지와 마라톤 오일은 각각 4.12%, 5.12% 하락했고, 옥시덴탈 페트롤륨과 데본에너지도 각각 5.01%, 5.44% 하락했다. ━""일단 위험한 것은 내려놓자""...美개미들 '밈' 처분 나서 ━AMC뉴욕증시의 투자자들이 투기성이 높은 종목들을 일제히 처분하고 있다. 올 한해 증시를 뜨겁게 달궜던 밈(meme) 종목들은 최근 큰 폭의 하락세를 기록 중이다. 이날 뉴욕증시에서 '밈'의 대장주 격인 게임스톱은 전날보다 22.13달러(13.92%) 내린 136.88달러에 거래를 마쳤다. 이날 급락으로 게임스톱은 12월 들어 30% 가까이 주가가 하락했다. AMC는 전날보다 4.20달러(15.31%) 하락한 23.24달러를 기록했다. 이달 들어 주가가 31% 급락하며 지난 6월 이후 최저치로 떨어졌다. 베드배스앤비욘드도 이날 1.15달러(6.49%) 내린 16.56달러로 거래를 마쳤다. CNBC는 ""연말을 맞아 이같은 매도세는 게임스톱과 AMC의 '턴어라운드' 계획이 상당수 틀어지면서 투자자들이 인내심을 잃고 있다는 신호일 수 있다""고 진단했다. 특히 게임스톱은 오프라인 체인에서 전자상거래 업체로 변신한다는 계획을 세우고 아마존의 전 경영진을 CEO와 COO로 각각 영입했지만, 새 경영진들은 턴어라운드 전략에 대한 세부 내용을 거의 제공하지 않고 전망도 공유하지 않고 있다는 지적이다. 하지만 이같은 매도세에도 불구하고, 올해 '밈' 종목들의 상승률은 여전히 높다. AMC주가는 전년 동기대비 1000% 가까이 상승했고, 게임스톱은 620% 이상 올랐다. ━""오미크론·테이퍼링 변수...걱정 많다""━(워싱턴 AFP=뉴스1) 우동명 기자 = 29일(현지시간) 코로나19 신종 변이 오미크론 발생 속 워싱턴의 백신 접종소에 주민들이 길게 줄을 서 있다.   (C) AFP=뉴스1  로이홀드그룹의 짐 폴슨 최고투자전략가는 CNBC에 ""최근 사상 최고치를 기록했던 시장부터 계속되는 코로나19 우려까지 걱정이 많다""며 ""오늘부터 앞으로 며칠 동안은 아마 연방준비제도의 움직임이 관건이 될 것이며, 그들이 얼마나 매파적 태도를 취할 지 지켜봐야 할 것""이라고 밝혔다. 이어 ""연준의 첫 긴축정책 전환을 앞두고 투자자들은 증시 내 방어업종, 대형주, 채권, 달러화 등을 제외한 모든 것을 팔고 있다""며 ""FOMC 정례회의와 기자회견이 끝날 때까지 투자자들은 공포가 증시에 압박을 지속할 것으로 예상해야 할 것""이라고 진단했다. 미국 뉴저지주의 주유소 /사진=임동욱유가는 하락했다. 뉴욕상업거래소(NYMEX)에서 WTI(서부 텍사스산 원유) 1월 인도분은 배럴당 0.54달러(0.75%) 내린 71.13달러로 거래를 마쳤다. 런던 ICE 선물거래소에서 국제유가의 기준물인 2월분 북해산 브렌트유는 오후 11시40분 기준 배럴당 0.93달러(1.24%) 내린 74.22달러를 기록 중이다.금 가격은 올랐다. 이날 뉴욕상품거래소에서 2월 인도분 금 가격은 전 거래일보다 온스당 2.60달러(0.15%) 오른 1787.40달러에 거래를 마쳤다. 달러화는 강세다. 이날 오후 5시42분 기준 뉴욕외환시장에서 달러인덱스(DXY)는 전날보다 0.29% 오른 96.37을 기록 중이다. 달러인덱스는 유로, 엔 등 주요 6개 통화를 달러화 가치를 지수화한 것이다.

"
2021.12.14. 오전 8:00,"""비트코인 이미 90% 채굴…공급충격 우려"" : 네이버 뉴스","




비트코인 총량의 90%가 채굴됐다며 강력한 공급충격이 불가피할 것이란 의견이 제기됐다.암호화폐 전문매체 비트코인 매거진은 13일(현지시간) 클라크 무디 비트코인 대시보드의 자료를 인용해 2100만개로 한정된 비트코인의 90%가 이미 채굴됐다며 세계적으로 인지도와 사용량이 커짐에 따라 공급 충격우려가 커지고 있다고 보도했다.이날 매체는 데이터 분석 회사인 글래스노드(Glassnode)의 2020년 12월 보고서를 인용해 비트코인을 유동성에 따라 세가지 범주로 나누어 볼 수 있다고 설명했다.보고서는 ""현재 1450만 BTC(순환하는 비트코인 공급량의 78%)이 비유동성 기업에 의해 보유되고 있다""고 전했다. 발행된 비트코인은 시장에서 거래할 수 있지만 대부분 팔 생각이 없는 사람들(채굴 기업)이 보유하고 있다는 것이다.아직 발행 되지 않은 비트코인의 대부분도 그다지 유동적이지 않다는 것이 보고서의 설명이다. 일반투자자들의 심리와 달리 장기보유자들은 비트코인을 매도하지 않는 추세라는 것이다.글래스노드는 트위터에 “최고가(ATH)에서 20% 가까이 하락한 후에도 호들은 그들의 자금을 매도하는 것처럼 보이지 않는다”면서 “지난 한 달 동안 LTH는 총 보유량의 0.7%에 불과한 10만달러 BTC만을 매도했다”고 분석했다.호들(HODL)은 비트코인 장기 보유자를 뜻한다.이날 매체는 개인과 기관, 정부가 비트코인이 얼마나 희귀한지 인식하기 시작하면 완전히 새로운 수준의 FOMO(상승장 등에서 나만 소외되는 것에 대한 두려움)가 뒤따를 것이라고 예측했다.또 헤지펀드, 중앙은행 등 대형기업 사이에서 급증하는 비트코인의 수요를 수용할 공급이 충분하지 않아 공급 충격이 불가해질 수 있다며, 미국 달러화가 완전히 붕괴되는 수준까지 가격이 급등할 수 있다고 경고했다.

"
2021.12.14. 오전 7:59,"이스라엘 NSO, 해킹 프로그램 ‘페가수스’ 사업부 해체 검토 : 네이버 뉴스","




정보 기관이 언론인, 반체제 인사 감시에 사용 의혹美 상무부, NSO 수출 제한 기업 목록에 등재[이데일리 김무연 기자] 이스라엘 해킹 전문 업체 NSO가 지속적으로 논란이 야기해 왔던 해킹 프로그램 ‘페가수스’의 전담 부서를 폐쇄 또는 매각을 고려하고 있다. 미국 상무부까지 인권 탄압을 이유로 자금줄을 조이면서 더 이상 버티지 못했단 분석이다.NSO가 개발한 페가수스(사진=AFP)13일(현지시간) 파이낸셜타임스(FT)는 NSO가 해킹 프로그램 페가수스의 전담 부서를 해체하는 방안을 검토 중이라고 보도했다. NSO는 해당 사업부를 폐쇄하는 대신 드론 방어 사업에 집중한다는 계획이다.문제가 된 페가수스는 NSO그룹이 개발한 악성 스파이웨어다. 페가수스에 감염되면 해커는 6개월 간 원격으로 상대방의 기기를 조작할 수 있다. 또, 일정 시간이 지나면 프로그램이 자동 삭제돼 해킹을 들킬 가능성도 낮다. 각국 정보당국은 페가수스를 이용해 인권 운동가를 감시하는 등 사찰에 사용했단 의혹이 불거진 상황이다. 애플은 지난 9월 사우디아라비아 인권 운동가의 아이폰에서 페가수스를 발견하고 자체 운영체제(iOS)를 업데이트했다. 지난 2019년 메시지 앱 ‘왓츠앱’을 운영하는 메타(당시 페이스북)도 NSO가 왓츠앱 사용자 1400명에게 악성 스파이웨어를 보냈다고 밝혔다.NSO는 지속적으로 해당 프로그램이 테러나 범죄 행위를 막는 목적으로만 사용할 수 있도록 노력해 왔다고 주장하고 있다. 프로그램을 구입하는 기관은 이를 범죄 예방에만 사용한다는 걸 증명해야만 판매해 왔다는 설명이다. 다만, 해당 조건으로 페가수스를 사간 이스라엘이 언론인, 반체제 인사 등을 감시하는데 사용한 점이 드러나면서 NSO의 해명은 설득력을 잃은 상태다.이에 따라 미국 정부는 NSO그룹의 프로그램이 인권을 침해하고 권력 유지에 사용된다는 이유로 수출 제한 기업 목록에 등재했다. 신용평가사 무디스도 미국 조치로 NSO가 고객 확보에 어려움을 겪을 것이라고 전망했다. 실제로 FT는 NSO가 2025년 만기 도래하는 3억5000만달러(약 4137억원) 규모의 채권을 상환하기 어려울 수 있다고 분석하기도 했다.

"
2021.12.14. 오전 7:54,"모건스탠리 CEO “연준, 기준금리 인상 빨리 해야” : 네이버 뉴스","




FOMC 하루 앞두고 방송 출연해 연준에 촉구월가는 내년 5월 예상…일각선 3월 가능성 제기[이데일리 피용익 기자] 미국 연방준비제도(Fed)가 향후 경기 하강에 대응하기 위해선 기준금리를 조기에 인상해야 한다고 모건스탠리의 최고경영자(CEO)가 13일(현지시간) 촉구했다.제임스 고먼 모건스탠리 CEO는 이날 CNBC 방송 프로그램 ‘클로징 벨’에 출연해 “내가 연준이라면 (기준금리 인상을) 늦게 하기보다는 일찍 움직이기 시작할 것”이라고 말했다.월가 거물의 이같은 발언은 연준의 연방공개시장위원회(FOMC)를 하루 앞두고 나왔다.연준은 11~12월에 한해 월 150억달러 규모의 테이퍼링(채권 매입 축소)를 실시하고 있다. 이를 월 300억달러까지 늘릴 것이라는 게 시장의 전망이다. 이럴 경우 연준은 내년 3월이면 양적완화(QE)를 끝낼 수 있다. 월가는 대체로 연준의 기준금리 인상이 내년 5월부터 시작될 것으로 보고 있다. 다만 3월 QE 종료 직후 시작할 가능성도 제기된다.고먼은 연준의 금리 인상을 ‘탄약’에 비유하면서 “(조기 기준금리 인상은) 불가피하게 경기가 꺾였을 때 싸울 수 있는 탄약을 갖는 셈”이라고 설명했다. 그는 이어 조기 금리 인상이 금융시장을 혼란에 빠뜨릴 수 있겠지만, 경기 회복을 느리게 만들보다는 경제를 안정시킬 것이라고 진단했다.제임스 고먼 모건스탠리 CEO (사진=AFP)

"
2021.12.14. 오전 7:49,"[국제유가] 오미크론 확산 우려에 하락… WTI, 0.53%↓ : 네이버 뉴스","




국제유가는 변이 신종 코로나바이러스 감염증(코로나19)인 오미크론의 확산이 원유 수요를 짓누를 가능성에 대한 우려에 하락했다./사진=이미지투데이 국제유가는 신종 코로나바이러스 감염증(코로나19) 변이종?오미크론의 확산이 원유 수요를 짓누를 수 있다는 우려에 하락했다.?13일(현지시각) 뉴욕상업거래소(NYMEX)에서 1월물 서부 텍사스산 원유(WTI)는 전 거래일 대비 0.38달러(0.53%) 하락한 배럴당 71.29달러에 마감했다. 런던 ICE선물거래소의 2월물 브렌트유는 0.66달러(0.88%) 내린 74.49달러로 집계됐다.지난주 두 유종은 모두 8% 이상 올라 주간 수익률이 7주 만에 처음으로 상승했다. 하지만 이날 오미크론 확산 우려가 고조되며 유가는 하락했다.?이날 석유수출국기구(OPEC)는 월간 보고서를 발간하고 내년 글로벌 원유 수요 및 공급 전망치를 기존 예상대로 각각 하루 570만 배럴, 하루 415만 배럴 증가하는 수준으로 유지했다.보고서는 ""전 세계가 코로나19와 관련된 문제들을 관리하기 위해 잘 대비돼 있으므로 새로운 오미크론 변이의 영향은 가볍고 오래가지 않을 것으로 예상한다""고 설명했다.하지만 세계보건기구(WHO)는 오미크론을 둘러싼 불확실성이 상당하고 변이종이 더 많은 환자를 발생시킬 수 있어 전지구적 위험을 내포하고 있다고 주장했다.?영국에서는 미크론 감염으로 인한 첫 사망자가 나왔다.?보리스 존슨 영국 총리는 ""오미크론 변이의 증상이 가볍다는 생각을 바꿔야 한다""면서 ""빠르게 전파되고 있는 상황을 받아들여야 한다""고 말했다.?원유시장에서는 오미크론에 대한 주요국의 대응이 이뤄지면서 사람들의 활동에 제약을 주고 있는 만큼 향후 원유 수요가 줄어들 수 있다는 우려가 이어지고 있다.?싱크마켓츠의 파와드 라자크자다 애널리스트는 ""급속히 확산되고 있는 오미크론 변이로 각국에서 전면적 또는 부분적인 록다운(봉쇄조치)을 하면서 원유 수요에 대한 심각한 우려를 불러일으켰다""면서 ""재택근무와 같은 가벼운 제한은 사람들이 더이상 직장으로 출근하지 않기에 석유 수요를 감소시킨다""고 분석했다.

"
2021.12.14. 오전 7:29,"美개미 ""일단 위험 털고가자"", 게임스톱·AMC '밈' 주가↓ : 네이버 뉴스","




AMC""일단 위험한 것은 내려놓자""뉴욕증시의 투자자들이 투기성이 높은 종목들을 일제히 처분하고 있다. 올 한해 증시를 뜨겁게 달궜던 밈(meme) 종목들은 최근 큰 폭의 하락세를 기록 중이다. 13일(현지시간) 뉴욕증시에서 '밈'의 대장주 격인 게임스톱은 전날보다 22.13달러(13.92%) 내린 136.88달러에 거래를 마쳤다. 이날 급락으로 게임스톱은 12월 들어 30% 가까이 주가가 하락했다. AMC는 전날보다 4.20달러(15.31%) 하락한 23.24달러를 기록했다. 이달 들어 주가가 31% 급락하며 지난 6월 이후 최저치로 떨어졌다. 베드배스앤비욘드도 이날 1.15달러(6.49%) 내린 16.56달러로 거래를 마쳤다. CNBC는 ""연말을 맞아 이같은 매도세는 게임스톱과 AMC의 '턴어라운드' 계획이 상당수 틀어지면서 투자자들이 인내심을 잃고 있다는 신호일 수 있다""고 진단했다. 특히 게임스톱은 오프라인 체인에서 전자상거래 업체로 변신한다는 계획을 세우고 아마존의 전 경영진을 CEO와 COO로 각각 영입했지만, 새 경영진들은 턴어라운드 전략에 대한 세부 내용을 거의 제공하지 않고 전망도 공유하지 않고 있다는 지적이다. 하지만 이같은 매도세에도 불구하고, 올해 '밈' 종목들의 상승률은 여전히 높다. AMC주가는 전년 동기대비 1000% 가까이 상승했고, 게임스톱은 620% 이상 올랐다. 

"
2021.12.14. 오전 7:26,반토막 난 '밈 주식'...한계 도달한 개인투자자 : 네이버 뉴스,"




미국의 일부 개인투자자(개미)들이 힘을 합쳐 밀어올린 '밈 주식'(meme stock·온라인에서 입소문을 타 개인투자자들이 몰리는 주식) 가격이 최근 급락하고 있다.13일(현지시간) CNBC방송에 따르면 대표적인 밈 주식인 게임스톱과 AMC엔터테인먼트 주가는 이날 각각 13.9%, 15.3% 떨어졌다.이달 들어 월간 하락폭은 게임스톱이 30%, AMC가 31%로 각각 집계됐다. 둘 다 지난 6월 이후 최저가를 찍었다고 CNBC는 전했다.클로버헬스 역시 12월 들어 14.5% 하락한 것으로 나타났다.이들 주식의 공통점은 온라인 커뮤니티 레딧의 토론방 '월스트리트베츠'를 비롯한 소셜미디어를 통해 뭉친 개미들이 올해 상반기 집단으로 매수해 가격을 크게 끌어올렸다는 것이다.특히 대형 헤지펀드들의 공매도에 반발한 개미들이 게임스톱을 집중 매수해 공매도 세력에 막대한 손실을 입히고 사실상의 항복 선언까지 받아낸 것은 월가에서 전례를 찾기 힘든 기념비적 사건이라는 평가도 나왔다.그러나 신종 코로나바이러스 감염증(코로나19)의 새로운 변이 오미크론이 등장하는 등 겨울철 코로나19 위협이 다시 높아지고, 미 중앙은행인 연방준비제도(Fed·연준)가 인플레이션을 잡기 위해 통화 긴축을 앞당길 채비를 하면서 밈 주식들에도 찬 바람이 부는 분위기다.투자자들 사이에서 위험 회피 심리가 강해지면서 변동성이 심한 이들 종목에 대한 매도세가 커지는 것으로 분석된다.오는 14∼15일 미 연방공개시장위원회(FOMC) 정례회의를 앞두고 기술주 중심의 나스닥 지수가 이날 1.39% 급락해 다우존스30 산업평균지수(-0.89%)나 스탠더드앤드푸어스(S&P) 500 지수(-0.91%)보다 낙폭이 컸던 것도 시장의 위험 회피 경향을 잘 보여준다.연말로 갈수록 밈 주식 매도세가 커지는 것은 투자자들이 인내심을 잃고 있음을 시사한다고 CNBC는 평가했다.비디오게임 유통업체인 게임스톱은 연초 주가 폭등 이후 e커머스 회사로 변신하겠다고 선언했으나, 구체적인 계획을 내놓는 데 실패하면서 점차 투자자들로부터 외면을 받고 있다.그러나 최근 급락세에도 불구하고 이들 종목의 주가는 연초와 비교하면 여전히 어마어마하게 높은 수준이다.AMC는 올해 들어 주가 상승률이 1,000%에 육박하고, 게임스톱은 620% 폭등한 수준이다.(사진=연합뉴스)

"
