date,title,content
['2021.12.14. 오전 10:45'],"['""탄 만큼만 결제""…캐롯손보 퍼마일車보험, 가입 40만건 돌파']","['사진=캐롯손해보험\n\n국내 최초 디지털 손해보험사 캐롯손해보험이 주력상품인 \'퍼마일자동차보험\'의 가입 건수가 40만건을 돌파했다고 14일 밝혔다. 앞서 퍼마일자동차보험은 출시 11개월 만인 올해 1월 가입 건수 10만건을 넘기는 기록을 세운 바 있다.\n\n퍼마일자동차보험은 매월 기본 보험료를 내고 여기에 주행거리만큼 후불로 추가 보험료를 내는 방식으로 지난해 2월 시장에 출시된 상품이다. 합리적인 납부 시스템과 정보통신(IT) 기반의 서비스 제공, SK텔레콤·현대자동차 등 주요 주주사와의 제휴 등이 신규 고객 발굴에 주요인으로 작용했다는 게 캐롯손보 측 설명이다.\n\n캐롯손보는 퍼마일자동차보험만의 차별화된 상품성을 기반으로 정보기술(IT) 서비스 영역을 확대해 시장 점유율을 높이겠다는 계획이다.\n\n캐롯손보 관계자는 ""고객들의 긍정적 피드백을 바탕으로 퍼마일자동차보험의 지속적인 성장을 기대한다""며 ""캐롯손보의 IT 기술력을 통해 앞으로도 테크와 보험이 결합한 새로운 서비스를 지속 선보이겠다""고 말했다.']"
['2021.12.14. 오전 10:45'],"['신한금융그룹, 제7회 신한퓨처스랩 데모데이 개최']","['유니콘 기업발굴 위한 금융권 최대 스타트업 행사\n이달 17일부터 한 달간 신청\n신한금융그룹(회장 조용병)의 스타트업 육성 프로그램인 ‘신한 퓨처스랩’은 14일부터 3일간 ‘SUSTAINABLE & MAKE IT BETTER’라는 주제로 『제 7회 데모데이 행사』를 개최한다. 이날 행사에서 신한금융그룹 조용병회장이 사전촬영을 통해 준비한 영상에서 인사말을 하고 있다\n[이데일리 노희준 기자] 신한금융그룹은 스타트업 육성 프로그램인 ‘신한 퓨처스랩’을 통해 14일부터 사흘간 ‘지속가능성과 더 나은 미래(SUSTAINABLE & MAKE IT BETTER)’라는 주제로 ‘제 7회 데모데이 행사’를 개최한다고 이날 밝혔다.\n\n‘신한 퓨처스랩 데모데이’는 7기 육성 기업들과 신한의 협업 성과를 발표하는 자리로 코로나19 상황을 감안해 신한퓨처스랩 유튜브 채널에서 온라인 방식으로 진행된다.\n\n신한 퓨처스랩은 이번 행사의 메인 테마를 △혁신(Innovation) △지속가능경영(ESG) △글로벌(Global) 3가지로 선정했다. 이를 바탕으로 이케아의 프래드릭 대표, 성균관대 최재붕 교수, 번개장터 이재후 대표의 강연과 함께 스타트업 사업모델과 성공사례를 소개할 예정이다.\n\n또한 퓨처스랩 육성기업인 ‘자이냅스’와 ‘펄스나인’이 신한금융 조용병 회장의 모습을 가상으로 재현하는 인공지능(AI) 기술 시현을 비롯해 스타트업 직원들의 생활을 담은 브이로그(V-LOG) 등 4차 산업의 원동력인 스타트업과 관련된 다양한 프로그램을 준비했다.\n\n신한금융 조용병 회장은 “신한퓨처스랩은 대한민국을 넘어 아시아에서 인정 받는 대표적인 엑셀러레이팅 프로그램으로 발전했다”며 “신한금융은 앞으로도 디지털 생태계 조성 및 스타트업의 성장을 위해 다양한 프로그램을 만들겠다”고 말했다.\n\n한편, 2022년 선발 예정인 신한퓨처스랩 8기는 데모데이 종료 다음날인 17일부터 약 한달간 이노톡 홈페이지를 통해 모집한다.']"
['2021.12.14. 오전 10:44'],"['신한카드, 브랜드스탁 선정 국내브랜드 가치 6위']","['[서울=뉴시스] 남정현 기자 = 신한카드는 자사의 브랜드가치가 국내 전 업종 중 6위, 은행을 제외한 금융 업종에서는 1위를 차지했다고 14일 밝혔다.\n\n브랜드 가치 평가회사인 브랜드스탁의 올해 대한민국 100대 브랜드 조사결과에서 신한카드의 브랜드 순위는 조사기업 중 전체 6위로 역대 최고 순위에 올랐다. 이는 은행을 제외한 금융 업종 전체 1위, 카드업계 1위에 해당한다.\n\n대한민국 100대 브랜드는 브랜드 가치 평가모델인 BSTI 점수가 높은 브랜드를 상위 100위까지 선정해 발표하는 국내 브랜드 가치 평가 인증제도다.\n\n신한카드는 생활금융 종합 플랫폼 기업을 지향하며 금융에 생활을 더해 \'신한플레이\'를 선보이는 등 디지털 중심의 혁신을 통한 꾸준한 노력이 브랜드 가치에 반영된 것으로 평가됐다.\n\n신한플레이는 기존의 간편 결제를 포함한 자산관리, 뱅킹 등 금융 고유 영역에 하나의 바코드로 적립되는 제휴사 통합멤버십과 신분증, 인증 등의 월렛서비스 및 고객 관심사에 기반한 맞춤형 콘텐츠를 하나의 앱에 담아 슈퍼앱 서비스를 제공하는 등 한 단계 진화한 플랫폼을 선보이며 고객 편의를 크게 강화했다.\n\n특히 \'쉐이크&슬라이드(스마트폰을 흔들거나 홈화면 엣지패널로 결제 실행)\' 기술을 적용해 구동하지 않아도 간단하게 카드를 호출하고 안면 자동인증으로 간단하게 결제를 진행할 수 있게 했다.\n\n이밖에 마이데이터에 기반해 본인의 지출 내역 분석을 통한 소비성향에 따른 최적의 금융 상품을 추천해주고, 신한플레이를 이용하는 세대별 특성을 반영해 같은 화면이라도 고객의 연령에 따라 차별된 사용자 경험을 적용하며 이용자 개인의 특성에 최적화했다.\n\n2007년 취급액 96조원으로 출발한 신한카드는 창립 14년 만에 국내 카드사 최초로 취급액 200조원 달성을 눈앞에 두고 있다. 현재 2750만명인 회원 규모를 내년까지 3000만명으로 끌어올린다는 계획이다.\n\n신한카드 관계자는 ""코로나 위기 속 브랜드가치가 더욱 중요해지는 상황에서 고객 편의를 제고하기 위한 신한플레이 등 디지털 혁신의 노력이 평가를 받은 것""이라며 ""신한금융그룹의 새로운 비전인 \'더 쉽고 편안한, 더 새로운 금융’과 연계해 다양한 브랜드 경영 활동을 전개해 일등 신한카드의 브랜드 가치를 지속적으로 높여나갈 것""이라고 말했다.']"
['2021.12.14. 오전 10:43'],"['윤종규 KB 회장, 넷제로은행연합 CEO회의에 아태 대표로 참석']","['윤종규 KB금융그룹 회장이 13일 \'넷제로은행연합 최고경영자 회의\'에 비대면으로 참석한 모습./사진제공=KB금융\n\nKB금융그룹은 윤종규 회장이 넷제로은행연합 최고경영자회의에 아시아·태평양 대표로 참석했다고 14일 밝혔다.\n\nUN(유엔) 주도로 창립된 넷제로은행연합은 2050년까지 탄소중립을 목표로 한 은행들의 글로벌 연합체다. 창립멤버로 참여한 KB금융은 지난 7월 최고의사결정기구인 운영위원회의 아시아·태평양 대표로 선출됐다.\n\n전날 열린 최고경영자회의에서는 올해 탄소중립 활동을 평가하고 내년 전략을 점검했다. 모건스탠리 지속가능투자부문 CEO(최고경영자) 오드리 최 등 5개 대륙을 대표하는 글로벌 은행 CEO 12명이 머리를 맞댔다. 영란은행 총재를 지낸 UN 기후 특사 마크 카니 등도 참석했다.\n\n윤 회장은 ""아시아를 대표하는 은행으로서 넷제로 전략을 확산하고 지원하겠다""며 ""KB금융이 주로 진출한 동남아 지역의 은행들과 협력하겠다""고 말했다.\n\n넷제로은행연합은 이날 논의를 바탕으로 탄소중립 이행을 위한 활동 가이드라인을 만들어 내년에 발표한다. 내년 이집트에서 개최되는 유엔기후변화협약 당사국 총회에서도 활동을 이어갈 계획이다.']"
['2021.12.14. 오전 10:43'],['카카오페이 “QR 스캔으로 자동차세 내고 1년치 주유비 받자”'],"['카카오톡 고지서 혹은 종이고지서로 납부 가능\n\n\n[사진 카카오페이]\n카카오페이가 청구서로 12월 자동차세를 납부하면 추첨을 통해 경품을 지급하는 이벤트를 진행한다고 14일 밝혔다. 카카오톡 고지서나 종이고지서 QR 스캔 등을 통해 자동차세를 납부하고 이벤트에 함께할 수 있다.\n\n이벤트에는 1년 치 주유비 200만 원(3명), 헬리녹스 의자 2개&스노우피크 식기 세트 차박 용품(3명), 카카오프렌즈 차량용 방향제(30명), SK 주유 3만 원 쿠폰(300명) 등의 경품이 마련됐다.\n\n카카오페이 청구서를 활용하면 QR 스캔으로 자동차세를 납부할 수 있고, 미리 지방세 청구서를 신청하면 납부 기간을 따로 신경 쓸 필요 없이 카톡으로 청구서를 받아볼 수 있다.\n\n카카오페이는 “카카오페이 청구서는 소비자들이 자동차세 납부 과정에서 느꼈던 복잡함과 어려움을 해소해 왔다“며 “많은 사용자들이 이번 이벤트를 통해 카카오페이 청구서의 편리함과 이로움을 느껴보시길 바란다”고 말했다. 이벤트 당첨자는 2022년 1월에 개별 발표될 예정이다.']"
['2021.12.14. 오전 10:42'],"['신보, 게임 개발사와 조건부지분인수계약 체결']","['[서울=뉴시스] 신용보증기금 본점. (사진=신용보증기금 제공) 2021.01.11. photo@newsis.com\n\n\n[서울=뉴시스] 최홍 기자 = 신용보증기금은 모바일 게임 개발사인 \'에이시티게임즈\'과 조건부지분인수계약(SAFE)을 체결한다고 14일 밝혔다.\n\nSAFE는 후속투자에서 결정된 기업가치에 따라, 먼저 투자한 투자자의 지분이 결정되는 투자방식이다. 미국 실리콘밸리에서 널리 활용되고 있으며, 지난해 8월 시행된 벤처투자 촉진에 관한 법률(벤처투자법)을 통해 국내에 도입됐다. 창업자는 사업 초기 투자 유치로 지분이 과도하게 희석되는 것을 방지할 수 있다. 투자자는 적정 밸류에이션을 추정할 수 있어 신속한 투자가 가능하다.\n\n신보는 선행 투자실적이 없어도 성장유망기업에 투자가 가능한 SAFE 투자방식을 국내 정책금융기관 최초로 도입했다. 투자자의 권리보호와 투자대상기업의 도덕적 해이를 방지하기 위해 별도의 투자계약서를 마련하기도 했다.\n\n한편, 신보는 보증을 이용하고 있는 기업 중 성장 가능성이 높으나 민간투자시장에서 자금조달이 원활하지 못한 혁신 중소기업을 선정해 투자하고 있다. 총 516개 기업에 3833억원을 투자했으며, 내년에도 565억원 규모를 직접 투자할 계획이다.\n\n신보 관계자는 ""SAFE 방식의 투자 상품 도입으로 밸류에이션에 대한 기업과의 이견을 줄이고, 고성장 스타트업에 신속하게 투자를 진행할 수 있게 됐다""며 ""신보는 투자시장에서 소외된 창업초기·지방소재 기업 위주로 투자하는 한편, 민간이 투자하지 않은 유망기업을 집중적으로 발굴해 벤처 투자시장에서 마중물 역할을 수행해 나갈 것""이라고 말했다.']"
['신문18면 TOP'],['신한금융 인사태풍…10개 자회사 CEO 운명은'],"['16일 자경위 개최…임원 등 핵심 인물 결정\n조용병 회장 사법리스크 해소…안정에 방점\n\n\n신한금융그룹의 ‘넥스트 2022’를 이끌어갈 자회사 최고경영자(CEO)와 임원 등 핵심 인물이 오는 16일 결정된다. 조용병 신한금융 회장은 이번 인사에서 변화보다는 안정을 선택할 것으로 예상된다. 얼마전 채용비리 항소심에서 무죄판결을 받으며 2023년 3월까지 임기를 이어가는 것은 물론 연임까지도 바라볼 수 있게 된 만큼 조직을 안정화하는 데 초점을 맞출 것이란 전망이다.\n\n14일 금융권에 따르면 신한금융은 이달 16일 자회사경영관리위원회를 열고 그룹사 임원 후보를 추천한다.\n\n자경위는 위원장인 조 회장과 사외이사 4명 등 총 5명으로 구성돼 있다. 자경위가 자회사 대표를 추천하고 각 계열사 이사회가 자격요검을 검증해 선임한다.\n\n올해 말부터 내년 초까지 임기가 만료되는 그룹의 자회사 사장단은 총 10명이다.\n\n이영창 신한금융투자 대표, 이창구 신한자산운용 대표, 배일규 아시아신탁 대표, 이성용 신한DS 대표, 최병화 신한아이타스 대표, 이기준 신한신용정보 대표, 김희송 신한대체투자운용 대표, 남궁훈 신한리츠운용 대표, 배진수 신한AI 대표 등의 임기는 이달 끝난다. 서현주 제주은행장은 내년 3월까지다.\n\n이번 인사의 핵심은 자본시장 관련 CEO 거취다. 굵직한 계열사 중에선 이영창 신한금투 대표가 눈에 띈다. 이 대표는 지난해 3월 선임된 이후 각종 사모펀드 부실 사태를 수습하는 등 올해 사상 최고 실적을 이끌었다.\n\n내년 1월 1일 신한대체투자운용과 합병되는 신한자산운용의 대표를 누가 맡을지도 주요 관심사다. 금융권에선 이창구 신한자산운용 대표와 김희송 신한대체투자운용 대표 모두 연임한 뒤 합병 후 각자대표 체제가 유지될 것이라는 전망을 내놓고 있다.\n\n내년 신한금융의 잔여지분 인수가 예정된 아시아신탁의 교체 가능성도 흘러나온다. 신한금융은 지난 2019년 아시아신탁 지분 60%를 인수해 자회사로 편입했다. 나머지 지분 40%는 내년에 사들일 계획이다. 신한금융은 자회사 편입 당시 기존 CEO의 임기를 보장했다. 이에 배일규 대표는 2014년부터 아시아신탁을 이끌고 있다.\n\n또 최병화 신한아이타스 대표, 이기준 신한신용정보 대표, 남궁훈 신한리츠운용 대표, 배진수 신한AI 대표 등도 교체될 수 있다는 관측이 나온다.\n\n지난해 진옥동 신한은행장, 임영진 신한카드 대표, 성대규 신한라이프 대표 등은 2년 임기로 연임했지만 이들은 임기 1년을 부여받았기 때문이다.\n\n금융권 관계자는 ""조 회장의 사법리스크가 해소되며 3연임 가능성이 높아진 상황에서 큰 폭의 인사가 이뤄질 가능성은 낮다""며 ""필요한 부분에서 핀셋 인사를 단행할 것""이라고 예상했다. 그는 이어 ""안정에 방점을 둔 인사를 단행할 경우 부행장과 상무 등 신규임원 선임도 크지 않을 것""이라고 덧붙였다.']"
['2021.12.14. 오전 10:38'],['금감원 부원장보 인사 임박...키워드는 세대교체'],"[""[서울=뉴시스]김선웅 기자 = 금융감독원\n금융감독원이 조만간 공석인 부원장보 인사를 단행한다. '세대교체'를 통해 정은보 금감원장 체제가 모양을 갖출 것으로 보인다.\n\n14일 금융당국에 따르면 금감원은 이르면 이번주 10명의 부원장보 가운데 공석인 4자리에 대한 인사를 한다. 비어 있는 부원장보 직무는 △보험 △중소서민금융 △공시·조사 △소비자권익보호 등이다. 부원장보에 이어 국·실장과 팀장(부국장) 등 직원 인사가 순차적으로 이뤄진다.\n\n금감원 부원장보는 금감원장이 임명하지만 청와대 인사검증을 통과해야 한다. 청와대 민정수석실의 인사검증 결과 특별한 문제가 없으면 1순위 후보가 선임되는 방식이다. 금감원 안팎에선 함용일 감독총괄국장과 김미영 불법금융대응단 국장의 승진 가능성이 유력하게 거론된다.\n\n함 국장은 지난해 라임과 옵티머스 같은 사모펀드 사태에 대한 검사를 담당하는 등 굵직한 이슈를 처리해왔다. 지난해부터 부원장보 인사 시기 때마다 하마평에 거론돼 온 인물이다. 김 국장은 올해 초 여신금융검사국에서 불법금융대응단으로 자리를 옮기고 보이스피싱 척결을 진두지휘해왔다. 특히 김 국장이 부원장보로 승진할 경우 여성 최초 내부 승진 임원이 탄생하게 된다. 앞서 금감원은 문정숙, 오순명, 천경미 부원장보와 현재 김은경 금융소비자보호처장(부원장) 등이 여성 임원에 올랐지만 모두 공모를 통해 임명된 외부 출신 인사였다.\n\n이 밖에도 김영주 일반은행검사국장, 양해환 보험감독국장, 정용걸 여신금융검사국장 등도 승진 후보군에 포함된 것으로 파악된다.\n\n금감원 내부에선 이번 인사의 핵심이 '세대교체'라는 평가가 나온다. 금감원은 지난 1월 1968~1971년 22명을 국·실장으로 승진 발령했고, 이후 1966~1967년생을 임원으로 임명하며 세대교체 작업을 이어왔다. 지난달 부원장보로 승진한 이준수·이경식 부원장보도 각각 1967년생, 1966년생이다. 아울러 함용일·김미영·양해환 국장 등 이번 부원장보 승진 하마평에 거론되는 인물 대다수가 1967년생이다.""]"
['신문18면 1단'],"[""신보, 정책금융기관 최초 '조건부지분인수계약'…모바일게임사도 투자""]","['신용보증기금이 정책금융기관 최초로 조건부지분인수계약(SAFE) 방식을 통해 모바일 게임 개발사 투자에 나선다. 대상기업은 ‘에이시티게임즈’다.\n\nSAFE는 기업가치 산정이 어려운 초기기업에 먼저 투자하고, 벤처캐피탈 등으로부터 후속투자 유치가 되면 결정된 기업가치를 기준으로 투자자의 지분을 결정하는 방식이다. 주로 미국 실리콘밸리에서 이용되는데 국내는 지난해 8월 ‘벤처투자 촉진에 관한 법률’이 도입되며 시행됐다.\n\n해당 방식은 사업 초기 투자 유치로 창업자 지분이 과도하게 희석되는 상황을 방지할 수 있다. 투자자는 적정 가치를 추정해야 한다는 부담을 덜고 신속히 투자에 나설 수 있다.\n\n이에 신보는 선행 투자실적이 없어도 성장 유망기업에 투자가 가능한 만큼 SAFE 투자방식을 국내 정책금융기관 최초로 도입했다. 투자자의 권리보호와 투자대상기업의 도덕적 해이를 방지하기 위해 별도의 투자계약서를 마련하는 등 활성화를 위한 기반도 마련했다.\n\n신보 관계자는 “SAFE 방식의 투자 상품 도입으로 고성장 스타트업에 신속하게 투자를 진행할 수 있게 됐다”며 “민간이 투자하지 않은 유망기업을 집중적으로 발굴해 벤처 투자시장에서 마중물 구실을 하겠다”고 강조했다.']"
['2021.12.14. 오전 10:37'],['네이버·카카오페이 등 빅테크 만나는 고승범...무슨 얘기 나눌까'],"['15일 \'디지털 혁신금융 간담회\' 개최\n고승범 금융위원장이 3일 서울 중구 롯데호텔에서 열린 금융위원장·보험업계 간담회에 참석해 모두발언하고 있다.이날 고승범 금융위원장은 보험사 최고경영자(CEO) 및 유관기관 전문가 들과 만나 보험산업 발전 방향 및 주요 현안 등을 논의한다./김현민 기자 kimhyun81@\n\n\n고승범 금융위원회 위원장이 이번주 네이버, 카카오페이 등 주요 빅테크(대형 정보기술기업) 대표들과 회동한다. 금융당국이 \'동일기능 동일규제\'를 강조해왔던 만큼 이날 규제차익에 대한 구체적 이야기가 있을 것으로 전망된다.\n\n14일 금융권에 따르면 고 위원장은 이달 15일 \'디지털 혁신금융 간담회\'를 개최한다. 이날 간담회에는 고 위원장을 비롯해 최인혁 네이버파이낸셜 대표와 이승건 비바리퍼블리카(토스) 대표 등이 참석한다.\n\n간담회는 빅테크 기업을 대상으로 한 \'동일기능 동일규제\' 등 이른바 공정경쟁 이슈가 화두가 될 것으로 보인다. 금융당국은 최근 금융권과의 간담회 등에서 줄곧 금융권과 빅테크 간 불합리한 규제차익이 발생하지 않도록 공정한 경쟁환경을 만들겠다고 강조해온 바 있다.\n\n고 위원장은 지난 9일 기자들과 만난 자리에서 ""플랫폼 통합 현상이 늘며 소비자 편의성은 증대되지만 그 과정에서 \'독점화\' 우려도 커지고 있다""며 ""온라인 및 비대면 성격에 맞는 영업행위 규율 체계도 마련하겠다""고 밝혔다.\n\n또한 금융당국이 공들여왔던 대환대출 플랫폼에 대한 논의 여부도 관심이다. 대환대출 플랫폼은 당초 지난 10월 출시를 목표로 했지만 빅테크와 금융사 간의 갈등으로 사실상 무기한 연기된 상태다. 이에 이날 간담회를 통해 해법을 찾을 수 있을지 주목된다.\n\n빅테크 업체의 건의사항과 애로 등도 청취하고 소통한다는 방침이다. 플랫폼화, 데이터 혁신 인프라 구축, 인공지능(AI)을 통한 금융혁신 등이 이슈다. 간담회 결과는 올 연말 ‘디지털 혁신금융 발전 전략’ 주요 추진방향 발표와 내년도 업무계획에 반영될 것으로 알려졌다.\n\n다만 이날 간담회에는 빅테크 외에 금융지주와 시중은행, 보험사, 카드사 등 다른 업권도 참여한다. 때문에 이른바 \'기울어진 운동장\'을 둘러싼 논란에 대한 빅테크와 기존 금융사 간의 치열한 신경전이 벌어질 것이란 관측도 나온다.']"
['2021.12.14. 오전 10:34'],"['우리은행, 대한민국광고 대상과 온라인광고 대상 수상']","[""'기억하_길 캠페인' 올해 총 4개 광고제 수상\n\n\n[헤럴드경제=이승환 기자] 우리은행은 ‘2021대한민국 광고대상’ 프로모션 부문 금상과 ‘2021대한민국 온라인 광고대상’ 크리에이티브부문 우수상을 수상했다고 14일 밝혔다.\n\n‘2021대한민국 광고대상’은 올해 28회를 맞는 국내 최고 권위의 종합광고상으로 매년 약 2000여편의 엄선된 작품들이 출품된다. 우리은행은 온·오프라인 캠페인 대상 크리에이티브를 중점 평가하는 ‘프로모션부문’에서 ‘기억하_길’ 캠페인으로 금상을 수상했다.\n\n또한 이 작품은 ‘2021 대한민국 온라인광고대상’도 수상하는 영예를 안았다. ‘대한민국 온라인광고대상’은 한 해 동안 가장 창의적이고 혁신적인 온라인 광고를 선정해 시상하고 있으며 올해는 3개 부문 총 129개 점 출품, 10개의 작품만이 선정됐다.\n\n‘기억하_길’ 캠페인은 72시간 만에 누적 참여자 73만명 돌파, 인스타그램 해시태그 3만4000개를 기록하며 화제가 된 바 있다. 지난 7월‘대한민국 디지털 애드어워즈’를 시작으로 총 4개의 광고제에서 수상했다.\n\n우리은행 관계자는 “소비로 신념을 드러내는 MZ세대의‘미닝아웃’ 트렌드를 반영하고 고객의 자발적인 참여가 더해져 좋은 결과로 이어졌다”며 “앞으로도 고객과 함께할 수 있는 의미있는 캠페인을 지속적으로 만들어 나갈 것”이라고 말했다.""]"
['2021.12.14. 오전 10:33'],"['위메이드, 프롭테크 스타트업 카사에 전략적 투자']","[""기사내용 요약\n누구나 최소 5000원부터 상업용 빌딩에 투자 가능\n카사, 싱가포르 등 아시아 주요국으로 확장 예정\n[서울=뉴시스] 오동현 기자 = 위메이드가 블록체인 기반 프롭테크(prop-tech) 스타트업 카사(Kasa)에 전략적 투자를 단행했다고 14일 밝혔다.\n\n프롭테크란 부동산(property)에 기술(technology)을 접목했다는 의미다. 위메이드는 블록체인 사업 전반에 걸쳐 활발한 투자를 진행하고 있다.\n\n카사는 소액으로 상업용 빌딩에 투자할 수 있는 블록체인 기반 디지털 부동산 수익증권(Digital Asset-Backed Securities, DABS, 댑스) 거래 플랫폼이다. 5000원을 투자하면 댑스를 1주 가질 수 있으며, 투자자는 댑스 보유량에 따라 분기별 배당수익을 받고, 매각 시 시세차익 효과를 얻을 수 있다.\n\n2018년 4월 출범한 카사는 2019년 12월 금융위원회가 지정하는 '혁신금융서비스'로 정식 인가를 획득했고, 지난해 11월 1호 건물 '역삼 런던빌'을 시작으로 최근 3호 건물 '역삼 한국기술센터'까지 공모를 마쳤다.\n\n최근 싱가포르 통화청(MAS)으로부터 수익증권 공모(CMS) 및 2차 거래(RMO) 라이센스를 모두 획득했고, 2022년 상반기 중으로 싱가포르에도 거래소를 설립할 계획이다. 카사는 싱가포르 진출을 발판으로 대표적인 글로벌 프롭테크 스타트업으로 성장하겠다는 목표다.\n\n위메이드 장현국 대표는 “DABS는 NFT와 더불어 모든 실물 자산의 미래가 될 것”이라며 “이번 투자를 통해 두 회사의 블록체인 사업에서 포괄적인 시너지를 기대한다”고 밝혔다.""]"
['2021.12.14. 오전 10:33'],"['신한카드, 브랜드 가치 국내 6위…은행 제외 금융권에서 1위']","['[헤럴드경제=이태형 기자]신한카드는 자사의 브랜드가치가 국내 전 업종 중 6위, 은행을 제외한 금융 업종에서는 1위를 차지했다.\n\n신한카드는 브랜드 가치 평가회사인 브랜드스탁의 ‘2021년 대한민국 100대 브랜드’ 조사결과에서 전체 6위로 역대 최고 순위에 올랐다고 14일 밝혔다. 이는 은행을 제외한 금융 업종 전체 1위, 카드업계 1위에 해당한다.\n\n신한카드는 카드업과 금융업을 뛰어넘는 ‘생활금융 종합 플랫폼 기업’을 지향하며 금융에 생활을 더해 론칭한 신한플레이를 선보이는 등 디지털 중심의 혁신을 통한 꾸준한 노력이 브랜드 가치에 반영된 것으로 보고 있다.\n\n신한플레이는 기존의 간편 결제를 포함한 자산관리, 뱅킹 등 금융 고유 영역에 하나의 바코드로 적립되는 제휴사 통합멤버십과 신분증, 인증 등의 월렛서비스 및 고객 관심사에 기반한 맞춤형 콘텐츠를 하나의 앱에 담아 슈퍼앱 서비스를 제공하는 등 한 단계 진화한 플랫폼을 선보이며 고객 편의를 강화했다.\n\n특히 ‘쉐이크&슬라이드(스마트폰을 흔들거나 홈화면 엣지패널로 결제 실행)’ 기술을 적용해 구동하지 않아도 간단하게 카드를 호출하고 안면 자동인증으로 간단하게 결제를 진행할 수 있게 됐다.\n\n이밖에도 마이데이터에 기반해 본인의 지출 내역 분석을 통한 소비성향·자산에 따른 최적의 금융 상품을 추천해주고, 신한플레이를 이용하는 세대별 특성을 반영해 같은 화면이라도 고객의 연령에 따라 차별된 UX·UI를 적용하며 이용자 개인의 특성에 최적화했다.\n\n신한카드 관계자는 ""코로나 위기 속 브랜드가치가 더욱 중요해지는 상황에서 고객 편의를 제고하기 위한 신한플레이 등 디지털 혁신의 노력이 평가를 받은 것""이라며 “신한금융그룹의 새로운 비전인 ‘더 쉽고 편안한, 더 새로운 금융’과 연계해 다양한 브랜드 경영 활동을 전개해 일등 신한카드의 브랜드 가치를 지속적으로 높여나갈 것”이라고 말했다.']"
